,date,client,asset,quantity,currency,price_local,rate_to_usd,price_usd,value_local,value_usd
4073,2024-02-02,Client_1,Asset_17,757.0,CAD,117.26,0.727158,85.26654708,88765.82,64546.776139559995
4074,2024-02-02,Client_2,Asset_17,551.0,CAD,117.26,0.727158,85.26654708,64610.26,46981.867441079994
4075,2024-02-02,Client_7,Asset_17,321.0,CAD,117.26,0.727158,85.26654708,37640.46,27370.561612679998
5013,2024-02-02,Client_3,Asset_19,924.0,CAD,83.53,0.727158,60.73950774,77181.72,56123.30515176
5014,2024-02-02,Client_5,Asset_19,596.0,CAD,83.53,0.727158,60.73950774,49783.88,36200.74661304
7486,2024-02-02,Client_1,Asset_23,978.0,CAD,100.02,0.727158,72.73034315999999,97819.56,71130.27561047999
7487,2024-02-02,Client_2,Asset_23,806.0,CAD,100.02,0.727158,72.73034315999999,80616.12,58620.656586959994
7488,2024-02-02,Client_4,Asset_23,644.0,CAD,100.02,0.727158,72.73034315999999,64412.88,46838.340995039995
7489,2024-02-02,Client_6,Asset_23,756.0,CAD,100.02,0.727158,72.73034315999999,75615.12,54984.13942895999
10489,2024-02-02,Client_3,Asset_29,335.0,CAD,89.73,0.727158,65.24788734,30059.550000000003,21858.0422589
20286,2024-02-02,Client_5,Asset_47,703.0,CAD,38.9,0.727158,28.286446199999997,27346.7,19885.371678599997
20287,2024-02-02,Client_6,Asset_47,621.0,CAD,38.9,0.727158,28.286446199999997,24156.899999999998,17565.883090199997
20288,2024-02-02,Client_7,Asset_47,623.0,CAD,38.9,0.727158,28.286446199999997,24234.7,17622.455982599997
20289,2024-02-02,Client_8,Asset_47,288.0,CAD,38.9,0.727158,28.286446199999997,11203.199999999999,8146.496505599999
20290,2024-02-02,Client_10,Asset_47,154.0,CAD,38.9,0.727158,28.286446199999997,5990.599999999999,4356.1127148
23751,2024-02-02,Client_1,Asset_8,829.0,CAD,104.64,0.727158,76.08981312,86746.56,63078.45507648
23752,2024-02-02,Client_7,Asset_8,410.0,CAD,104.64,0.727158,76.08981312,42902.4,31196.8233792
23753,2024-02-02,Client_10,Asset_8,455.0,CAD,104.64,0.727158,76.08981312,47611.2,34620.8649696
10490,2024-02-04,Client_6,Asset_29,458.0,CAD,89.73,0.727158,65.24788734,41096.340000000004,29883.532401720004
4076,2024-02-05,Client_1,Asset_17,254.0,CAD,118.12,0.743017,87.76516804,30002.48,22292.352682160003
4077,2024-02-05,Client_3,Asset_17,294.0,CAD,118.12,0.743017,87.76516804,34727.28,25802.95940376
4078,2024-02-05,Client_7,Asset_17,170.0,CAD,118.12,0.743017,87.76516804,20080.4,14920.0785668
4079,2024-02-05,Client_8,Asset_17,106.0,CAD,118.12,0.743017,87.76516804,12520.720000000001,9303.107812240001
4080,2024-02-05,Client_9,Asset_17,219.0,CAD,118.12,0.743017,87.76516804,25868.280000000002,19220.57180076
4081,2024-02-05,Client_10,Asset_17,191.0,CAD,118.12,0.743017,87.76516804,22560.920000000002,16763.14709564
5015,2024-02-05,Client_1,Asset_19,904.0,CAD,82.46,0.743017,61.26918182,74543.84,55387.34036528
5016,2024-02-05,Client_6,Asset_19,155.0,CAD,82.46,0.743017,61.26918182,12781.3,9496.7231821
5017,2024-02-05,Client_7,Asset_19,711.0,CAD,82.46,0.743017,61.26918182,58629.06,43562.38827402
5018,2024-02-05,Client_8,Asset_19,377.0,CAD,82.46,0.743017,61.26918182,31087.42,23098.48154614
7490,2024-02-05,Client_2,Asset_23,479.0,CAD,100.4,0.743017,74.59890680000001,48091.600000000006,35732.8763572
7491,2024-02-05,Client_3,Asset_23,294.0,CAD,100.4,0.743017,74.59890680000001,29517.600000000002,21932.078599200002
7492,2024-02-05,Client_4,Asset_23,583.0,CAD,100.4,0.743017,74.59890680000001,58533.200000000004,43491.162664400006
7493,2024-02-05,Client_5,Asset_23,959.0,CAD,100.4,0.743017,74.59890680000001,96283.6,71540.35162120001
7494,2024-02-05,Client_9,Asset_23,461.0,CAD,100.4,0.743017,74.59890680000001,46284.4,34390.0960348
10491,2024-02-05,Client_6,Asset_29,892.0,CAD,90.16,0.743017,66.99041272,80422.72,59755.44814623999
10492,2024-02-05,Client_8,Asset_29,494.0,CAD,90.16,0.743017,66.99041272,44539.04,33093.263883679996
20291,2024-02-05,Client_2,Asset_47,290.0,CAD,39.55,0.743017,29.38632235,11469.5,8522.0334815
20292,2024-02-05,Client_9,Asset_47,250.0,CAD,39.55,0.743017,29.38632235,9887.5,7346.580587500001
23754,2024-02-05,Client_1,Asset_8,187.0,CAD,103.86,0.743017,77.16974562,19421.82,14430.74243094
23755,2024-02-05,Client_8,Asset_8,330.0,CAD,103.86,0.743017,77.16974562,34273.8,25466.0160546
4082,2024-02-06,Client_2,Asset_17,962.0,CAD,119.07,0.765643,91.16511200999999,114545.34,87700.83775361998
4083,2024-02-06,Client_5,Asset_17,218.0,CAD,119.07,0.765643,91.16511200999999,25957.26,19873.99441818
4084,2024-02-06,Client_7,Asset_17,560.0,CAD,119.07,0.765643,91.16511200999999,66679.2,51052.462725599995
4085,2024-02-06,Client_10,Asset_17,210.0,CAD,119.07,0.765643,91.16511200999999,25004.699999999997,19144.673522099998
5019,2024-02-06,Client_2,Asset_19,199.0,CAD,81.15,0.765643,62.13192945,16148.85,12364.25396055
5020,2024-02-06,Client_8,Asset_19,581.0,CAD,81.15,0.765643,62.13192945,47148.15,36098.65101045
5021,2024-02-06,Client_9,Asset_19,872.0,CAD,81.15,0.765643,62.13192945,70762.8,54179.0424804
7495,2024-02-06,Client_4,Asset_23,475.0,CAD,100.19,0.765643,76.70977217,47590.25,36437.14178075
7496,2024-02-06,Client_6,Asset_23,213.0,CAD,100.19,0.765643,76.70977217,21340.47,16339.181472209999
7497,2024-02-06,Client_7,Asset_23,932.0,CAD,100.19,0.765643,76.70977217,93377.08,71493.50766244
10493,2024-02-06,Client_3,Asset_29,563.0,CAD,90.83,0.765643,69.54335368999999,51137.29,39152.90812746999
10494,2024-02-06,Client_5,Asset_29,201.0,CAD,90.83,0.765643,69.54335368999999,18256.829999999998,13978.214091689997
10495,2024-02-06,Client_6,Asset_29,357.0,CAD,90.83,0.765643,69.54335368999999,32426.309999999998,24826.977267329996
10496,2024-02-06,Client_7,Asset_29,848.0,CAD,90.83,0.765643,69.54335368999999,77023.84,58972.76392911999
10497,2024-02-06,Client_8,Asset_29,768.0,CAD,90.83,0.765643,69.54335368999999,69757.44,53409.29563391999
10498,2024-02-06,Client_9,Asset_29,460.0,CAD,90.83,0.765643,69.54335368999999,41781.799999999996,31989.942697399994
20293,2024-02-06,Client_4,Asset_47,121.0,CAD,40.09,0.765643,30.69462787,4850.89,3714.04997227
20294,2024-02-06,Client_5,Asset_47,854.0,CAD,40.09,0.765643,30.69462787,34236.86,26213.21220098
20295,2024-02-06,Client_6,Asset_47,542.0,CAD,40.09,0.765643,30.69462787,21728.780000000002,16636.488305540002
20296,2024-02-06,Client_10,Asset_47,312.0,CAD,40.09,0.765643,30.69462787,12508.080000000002,9576.72389544
23756,2024-02-06,Client_1,Asset_8,807.0,CAD,99.65,0.765643,76.29632495,80417.55,61571.13423465
4086,2024-02-07,Client_2,Asset_17,545.0,CAD,120.01,0.747052,89.65371052,65405.450000000004,48861.2722334
4087,2024-02-07,Client_3,Asset_17,744.0,CAD,120.01,0.747052,89.65371052,89287.44,66702.36062688
4088,2024-02-07,Client_6,Asset_17,171.0,CAD,120.01,0.747052,89.65371052,20521.71,15330.78449892
4089,2024-02-07,Client_8,Asset_17,999.0,CAD,120.01,0.747052,89.65371052,119889.99,89564.05680948001
4090,2024-02-07,Client_9,Asset_17,713.0,CAD,120.01,0.747052,89.65371052,85567.13,63923.09560076
4091,2024-02-07,Client_10,Asset_17,407.0,CAD,120.01,0.747052,89.65371052,48844.07,36489.06018164
5022,2024-02-07,Client_1,Asset_19,764.0,CAD,79.53,0.747052,59.41304556000001,60760.92,45391.566807840005
5023,2024-02-07,Client_2,Asset_19,232.0,CAD,79.53,0.747052,59.41304556000001,18450.96,13783.826569920002
5024,2024-02-07,Client_4,Asset_19,768.0,CAD,79.53,0.747052,59.41304556000001,61079.04,45629.21899008001
5025,2024-02-07,Client_6,Asset_19,265.0,CAD,79.53,0.747052,59.41304556000001,21075.45,15744.457073400003
5026,2024-02-07,Client_7,Asset_19,84.0,CAD,79.53,0.747052,59.41304556000001,6680.52,4990.695827040001
5027,2024-02-07,Client_9,Asset_19,242.0,CAD,79.53,0.747052,59.41304556000001,19246.260000000002,14377.957025520001
7498,2024-02-07,Client_3,Asset_23,397.0,CAD,100.87,0.747052,75.35513524000001,40045.39,29915.988690280003
7499,2024-02-07,Client_4,Asset_23,454.0,CAD,100.87,0.747052,75.35513524000001,45794.98,34211.23139896001
7500,2024-02-07,Client_6,Asset_23,85.0,CAD,100.87,0.747052,75.35513524000001,8573.95,6405.186495400001
7501,2024-02-07,Client_7,Asset_23,78.0,CAD,100.87,0.747052,75.35513524000001,7867.860000000001,5877.70054872
7502,2024-02-07,Client_10,Asset_23,520.0,CAD,100.87,0.747052,75.35513524000001,52452.4,39184.670324800005
10499,2024-02-07,Client_1,Asset_29,100.0,CAD,90.83,0.747052,67.85473316000001,9083.0,6785.4733160000005
10500,2024-02-07,Client_2,Asset_29,891.0,CAD,90.83,0.747052,67.85473316000001,80929.53,60458.56724556001
10501,2024-02-07,Client_3,Asset_29,573.0,CAD,90.83,0.747052,67.85473316000001,52045.59,38880.762100680004
10502,2024-02-07,Client_6,Asset_29,539.0,CAD,95.04,0.747052,70.99982208000002,51226.560000000005,38268.90410112001
10503,2024-02-07,Client_9,Asset_29,586.0,CAD,95.04,0.747052,70.99982208000002,55693.44,41605.89573888001
10504,2024-02-07,Client_10,Asset_29,504.0,CAD,95.04,0.747052,70.99982208000002,47900.16,35783.91032832001
20297,2024-02-07,Client_4,Asset_47,680.0,CAD,40.42,0.747052,30.195841840000003,27485.600000000002,20533.172451200004
20298,2024-02-07,Client_5,Asset_47,702.0,CAD,40.42,0.747052,30.195841840000003,28374.84,21197.48097168
20299,2024-02-07,Client_6,Asset_47,832.0,CAD,40.42,0.747052,30.195841840000003,33629.44,25122.940410880004
20300,2024-02-07,Client_7,Asset_47,794.0,CAD,40.42,0.747052,30.195841840000003,32093.48,23975.498420960004
20301,2024-02-07,Client_8,Asset_47,578.0,CAD,40.42,0.747052,30.195841840000003,23362.760000000002,17453.196583520003
20302,2024-02-07,Client_9,Asset_47,766.0,CAD,40.42,0.747052,30.195841840000003,30961.72,23130.014849440002
23757,2024-02-07,Client_1,Asset_8,824.0,CAD,98.81,0.747052,73.81620812000001,81419.44,60824.55549088001
23758,2024-02-07,Client_7,Asset_8,799.0,CAD,98.81,0.747052,73.81620812000001,78949.19,58979.15028788001
23759,2024-02-07,Client_9,Asset_8,567.0,CAD,98.81,0.747052,73.81620812000001,56025.270000000004,41853.790004040005
23760,2024-02-07,Client_10,Asset_8,441.0,CAD,98.81,0.747052,73.81620812000001,43575.21,32552.947780920007
4092,2024-02-08,Client_2,Asset_17,592.0,CAD,116.48,0.73554,85.6756992,68956.16,50720.013926399995
4093,2024-02-08,Client_3,Asset_17,976.0,CAD,116.48,0.73554,85.6756992,113684.48000000001,83619.4824192
4094,2024-02-08,Client_8,Asset_17,963.0,CAD,116.48,0.73554,85.6756992,112170.24,82505.6983296
5028,2024-02-08,Client_8,Asset_19,927.0,CAD,77.49,0.73554,56.996994599999994,71833.23,52836.21399419999
7503,2024-02-08,Client_2,Asset_23,189.0,CAD,103.19,0.73554,75.9003726,19502.91,14345.1704214
7504,2024-02-08,Client_3,Asset_23,691.0,CAD,103.19,0.73554,75.9003726,71304.29,52447.1574666
7505,2024-02-08,Client_7,Asset_23,665.0,CAD,103.19,0.73554,75.9003726,68621.34999999999,50473.747779
10505,2024-02-08,Client_9,Asset_29,294.0,CAD,95.04,0.73554,69.9057216,27941.760000000002,20552.282150400002
10506,2024-02-08,Client_10,Asset_29,11.0,CAD,95.04,0.73554,69.9057216,1045.44,768.9629376
20303,2024-02-08,Client_1,Asset_47,139.0,CAD,42.26,0.73554,31.083920399999997,5874.139999999999,4320.6649356
20304,2024-02-08,Client_2,Asset_47,375.0,CAD,42.26,0.73554,31.083920399999997,15847.5,11656.47015
20305,2024-02-08,Client_3,Asset_47,197.0,CAD,42.26,0.73554,31.083920399999997,8325.22,6123.532318799999
20306,2024-02-08,Client_4,Asset_47,257.0,CAD,42.26,0.73554,31.083920399999997,10860.82,7988.5675427999995
20307,2024-02-08,Client_7,Asset_47,156.0,CAD,42.26,0.73554,31.083920399999997,6592.5599999999995,4849.091582399999
20308,2024-02-08,Client_10,Asset_47,772.0,CAD,42.26,0.73554,31.083920399999997,32624.719999999998,23996.7865488
23761,2024-02-08,Client_2,Asset_8,433.0,CAD,99.78,0.73554,73.3921812,43204.74,31778.8144596
23762,2024-02-08,Client_3,Asset_8,344.0,CAD,99.78,0.73554,73.3921812,34324.32,25246.9103328
23763,2024-02-08,Client_4,Asset_8,334.0,CAD,99.78,0.73554,73.3921812,33326.52,24512.988520799998
23764,2024-02-08,Client_5,Asset_8,800.0,CAD,99.78,0.73554,73.3921812,79824.0,58713.744959999996
23765,2024-02-08,Client_6,Asset_8,259.0,CAD,99.78,0.73554,73.3921812,25843.02,19008.574930799998
23766,2024-02-08,Client_8,Asset_8,939.0,CAD,99.78,0.73554,73.3921812,93693.42,68915.2581468
4095,2024-02-09,Client_4,Asset_17,487.0,CAD,114.19,0.735361,83.97087259,55610.53,40893.81495133
4096,2024-02-09,Client_7,Asset_17,521.0,CAD,114.19,0.735361,83.97087259,59492.99,43748.82461939
5029,2024-02-09,Client_5,Asset_19,454.0,CAD,80.14,0.735361,58.93183054000001,36383.56,26755.05106516
5030,2024-02-09,Client_10,Asset_19,880.0,CAD,80.14,0.735361,58.93183054000001,70523.2,51860.01087520001
7506,2024-02-09,Client_1,Asset_23,953.0,CAD,103.12,0.735361,75.83042632,98273.36,72266.39628296
7507,2024-02-09,Client_2,Asset_23,639.0,CAD,103.12,0.735361,75.83042632,65893.68000000001,48455.64241848
7508,2024-02-09,Client_4,Asset_23,685.0,CAD,103.12,0.735361,75.83042632,70637.2,51943.8420292
10507,2024-02-09,Client_2,Asset_29,921.0,CAD,93.04,0.735361,68.41798744,85689.84000000001,63012.966432240006
10508,2024-02-09,Client_7,Asset_29,570.0,CAD,93.04,0.735361,68.41798744,53032.8,38998.2528408
10509,2024-02-09,Client_9,Asset_29,458.0,CAD,93.04,0.735361,68.41798744,42612.32,31335.438247520004
20309,2024-02-09,Client_6,Asset_47,554.0,CAD,42.3,0.735361,31.1057703,23434.199999999997,17232.5967462
20310,2024-02-09,Client_8,Asset_47,900.0,CAD,42.3,0.735361,31.1057703,38070.0,27995.19327
20311,2024-02-09,Client_9,Asset_47,552.0,CAD,42.3,0.735361,31.1057703,23349.6,17170.3852056
23767,2024-02-09,Client_2,Asset_8,821.0,CAD,100.67,0.735361,74.02879187,82650.07,60777.63812527001
23768,2024-02-09,Client_4,Asset_8,871.0,CAD,100.67,0.735361,74.02879187,87683.57,64479.07771877001
23769,2024-02-09,Client_10,Asset_8,314.0,CAD,100.67,0.735361,74.02879187,31610.38,23245.04064718
4097,2024-02-12,Client_8,Asset_17,756.0,CAD,118.0,0.738668,87.162824,89208.0,65895.094944
4098,2024-02-12,Client_9,Asset_17,151.0,CAD,118.0,0.738668,87.162824,17818.0,13161.586424000001
5031,2024-02-12,Client_1,Asset_19,811.0,CAD,79.27,0.738668,58.554212359999994,64287.969999999994,47487.46622395999
5032,2024-02-12,Client_2,Asset_19,358.0,CAD,79.27,0.738668,58.554212359999994,28378.66,20962.40802488
5033,2024-02-12,Client_4,Asset_19,768.0,CAD,79.27,0.738668,58.554212359999994,60879.36,44969.63509247999
5034,2024-02-12,Client_6,Asset_19,971.0,CAD,79.27,0.738668,58.554212359999994,76971.17,56856.140201559996
5035,2024-02-12,Client_8,Asset_19,918.0,CAD,79.27,0.738668,58.554212359999994,72769.86,53752.76694647999
5036,2024-02-12,Client_10,Asset_19,54.0,CAD,79.27,0.738668,58.554212359999994,4280.58,3161.92746744
7509,2024-02-12,Client_3,Asset_23,947.0,CAD,103.82,0.738668,76.68851176,98317.54,72624.02063672
10510,2024-02-12,Client_2,Asset_29,980.0,CAD,92.89,0.738668,68.61487052,91032.2,67242.5731096
10511,2024-02-12,Client_5,Asset_29,311.0,CAD,92.89,0.738668,68.61487052,28888.79,21339.224731719998
10512,2024-02-12,Client_7,Asset_29,849.0,CAD,92.89,0.738668,68.61487052,78863.61,58254.02507148
10513,2024-02-12,Client_8,Asset_29,910.0,CAD,92.89,0.738668,68.61487052,84529.9,62439.532173199994
20312,2024-02-12,Client_1,Asset_47,866.0,CAD,44.09,0.738668,32.567872120000004,38181.94,28203.777255920002
20313,2024-02-12,Client_3,Asset_47,196.0,CAD,44.09,0.738668,32.567872120000004,8641.640000000001,6383.302935520001
20314,2024-02-12,Client_4,Asset_47,615.0,CAD,44.09,0.738668,32.567872120000004,27115.350000000002,20029.241353800004
20315,2024-02-12,Client_6,Asset_47,677.0,CAD,44.09,0.738668,32.567872120000004,29848.930000000004,22048.449425240004
20316,2024-02-12,Client_8,Asset_47,691.0,CAD,44.09,0.738668,32.567872120000004,30466.190000000002,22504.399634920002
23770,2024-02-12,Client_1,Asset_8,579.0,CAD,99.31,0.738668,73.35711908,57500.49,42473.771947320005
23771,2024-02-12,Client_3,Asset_8,714.0,CAD,99.31,0.738668,73.35711908,70907.34,52376.98302312
23772,2024-02-12,Client_4,Asset_8,985.0,CAD,99.31,0.738668,73.35711908,97820.35,72256.7622938
23773,2024-02-12,Client_5,Asset_8,812.0,CAD,99.31,0.738668,73.35711908,80639.72,59565.98069296
23774,2024-02-12,Client_10,Asset_8,26.0,CAD,99.31,0.738668,73.35711908,2582.06,1907.2850960800001
4099,2024-02-13,Client_9,Asset_17,905.0,CAD,114.73,0.757015,86.85233095,103830.65000000001,78601.35950975
4100,2024-02-13,Client_10,Asset_17,615.0,CAD,114.73,0.757015,86.85233095,70558.95,53414.18353425
5037,2024-02-13,Client_5,Asset_19,738.0,CAD,78.98,0.757015,59.789044700000005,58287.240000000005,44124.3149886
5038,2024-02-13,Client_6,Asset_19,977.0,CAD,78.98,0.757015,59.789044700000005,77163.46,58413.8966719
5039,2024-02-13,Client_7,Asset_19,315.0,CAD,78.98,0.757015,59.789044700000005,24878.7,18833.5490805
5040,2024-02-13,Client_9,Asset_19,536.0,CAD,78.98,0.757015,59.789044700000005,42333.28,32046.927959200002
7510,2024-02-13,Client_1,Asset_23,69.0,CAD,99.89,0.757015,75.61822835,6892.41,5217.65775615
7511,2024-02-13,Client_4,Asset_23,500.0,CAD,99.89,0.757015,75.61822835,49945.0,37809.114174999995
7512,2024-02-13,Client_7,Asset_23,386.0,CAD,99.89,0.757015,75.61822835,38557.54,29188.636143099997
7513,2024-02-13,Client_8,Asset_23,554.0,CAD,99.89,0.757015,75.61822835,55339.06,41892.498505899996
7514,2024-02-13,Client_9,Asset_23,301.0,CAD,99.89,0.757015,75.61822835,30066.89,22761.08673335
10514,2024-02-13,Client_5,Asset_29,284.0,CAD,96.39,0.757015,72.96867585,27374.76,20723.1039414
10515,2024-02-13,Client_6,Asset_29,315.0,CAD,96.39,0.757015,72.96867585,30362.85,22985.13289275
20317,2024-02-13,Client_2,Asset_47,177.0,CAD,43.08,0.757015,32.612206199999996,7625.16,5772.360497399999
20318,2024-02-13,Client_3,Asset_47,55.0,CAD,43.08,0.757015,32.612206199999996,2369.4,1793.6713409999998
20319,2024-02-13,Client_8,Asset_47,92.0,CAD,43.08,0.757015,32.612206199999996,3963.3599999999997,3000.3229703999996
20320,2024-02-13,Client_9,Asset_47,828.0,CAD,43.08,0.757015,32.612206199999996,35670.24,27002.906733599997
20321,2024-02-13,Client_10,Asset_47,832.0,CAD,43.08,0.757015,32.612206199999996,35842.56,27133.355558399995
23775,2024-02-13,Client_2,Asset_8,113.0,CAD,98.45,0.757015,74.52812675,11124.85,8421.67832275
23776,2024-02-13,Client_6,Asset_8,881.0,CAD,98.45,0.757015,74.52812675,86734.45,65659.27966675
23777,2024-02-13,Client_7,Asset_8,739.0,CAD,98.45,0.757015,74.52812675,72754.55,55076.28566825
23778,2024-02-13,Client_8,Asset_8,960.0,CAD,98.45,0.757015,74.52812675,94512.0,71547.00168
23779,2024-02-13,Client_10,Asset_8,435.0,CAD,98.45,0.757015,74.52812675,42825.75,32419.735136249998
4101,2024-02-14,Client_1,Asset_17,638.0,CAD,115.0,0.736703,84.720845,73370.0,54051.89911
4102,2024-02-14,Client_6,Asset_17,504.0,CAD,115.0,0.736703,84.720845,57960.0,42699.30588
4103,2024-02-14,Client_9,Asset_17,506.0,CAD,115.0,0.736703,84.720845,58190.0,42868.74757
5041,2024-02-14,Client_1,Asset_19,911.0,CAD,79.06,0.736703,58.24373918,72023.66,53060.046392979995
5042,2024-02-14,Client_6,Asset_19,190.0,CAD,79.06,0.736703,58.24373918,15021.4,11066.3104442
5043,2024-02-14,Client_9,Asset_19,839.0,CAD,79.06,0.736703,58.24373918,66331.34,48866.49717202
7515,2024-02-14,Client_8,Asset_23,285.0,CAD,97.15,0.736703,71.57069645,27687.75,20397.64848825
7516,2024-02-14,Client_9,Asset_23,902.0,CAD,97.15,0.736703,71.57069645,87629.3,64556.7681979
10516,2024-02-14,Client_2,Asset_29,401.0,CAD,96.79,0.736703,71.30548337,38812.79,28593.49883137
10517,2024-02-14,Client_5,Asset_29,492.0,CAD,96.79,0.736703,71.30548337,47620.68,35082.29781804
10518,2024-02-14,Client_7,Asset_29,516.0,CAD,96.79,0.736703,71.30548337,49943.64000000001,36793.629418920005
10519,2024-02-14,Client_9,Asset_29,772.0,CAD,96.79,0.736703,71.30548337,74721.88,55047.83316164
20322,2024-02-14,Client_5,Asset_47,351.0,CAD,42.81,0.736703,31.538255430000003,15026.310000000001,11069.927655930001
23780,2024-02-14,Client_2,Asset_8,153.0,CAD,96.46,0.736703,71.06237138,14758.38,10872.54282114
23781,2024-02-14,Client_4,Asset_8,180.0,CAD,96.46,0.736703,71.06237138,17362.8,12791.2268484
23782,2024-02-14,Client_5,Asset_8,973.0,CAD,96.46,0.736703,71.06237138,93855.57999999999,69143.68735274
23783,2024-02-14,Client_6,Asset_8,122.0,CAD,96.46,0.736703,71.06237138,11768.119999999999,8669.60930836
23784,2024-02-14,Client_7,Asset_8,127.0,CAD,96.46,0.736703,71.06237138,12250.42,9024.92116526
4104,2024-02-15,Client_2,Asset_17,343.0,CAD,116.59,0.740186,86.29828574,39990.37,29600.312008819998
4105,2024-02-15,Client_3,Asset_17,420.0,CAD,116.59,0.740186,86.29828574,48967.8,36245.2800108
4106,2024-02-15,Client_7,Asset_17,97.0,CAD,116.59,0.740186,86.29828574,11309.23,8370.93371678
4107,2024-02-15,Client_8,Asset_17,199.0,CAD,116.59,0.740186,86.29828574,23201.41,17173.35886226
5044,2024-02-15,Client_1,Asset_19,123.0,CAD,79.5,0.740186,58.844787000000004,9778.5,7237.9088010000005
5045,2024-02-15,Client_5,Asset_19,900.0,CAD,79.5,0.740186,58.844787000000004,71550.0,52960.308300000004
5046,2024-02-15,Client_6,Asset_19,982.0,CAD,79.5,0.740186,58.844787000000004,78069.0,57785.580834
5047,2024-02-15,Client_7,Asset_19,111.0,CAD,79.5,0.740186,58.844787000000004,8824.5,6531.7713570000005
7517,2024-02-15,Client_1,Asset_23,226.0,CAD,95.21,0.740186,70.47310906,21517.46,15926.922647559999
