date,asset,currency,price,notes
2024-03-18,Asset_18,USD,208.69,
2024-03-19,Asset_18,USD,205.92,
2024-03-20,Asset_18,USD,208.86,
2024-03-21,Asset_18,USD,211.82,
2024-03-22,Asset_18,USD,214.57,
2024-03-25,Asset_18,USD,214.35,
2024-03-26,Asset_18,USD,212.9,
2024-03-27,Asset_18,USD,205.97,
2024-03-28,Asset_18,USD,211.97,
2024-03-29,Asset_18,USD,220.34,
2024-04-01,Asset_18,USD,221.27,
02-04-2024,Asset_18,USD,220.25,
2024-04-03,Asset_18,USD,223.74,
2024-04-04,Asset_18,USD,225.83,
2024-04-05,Asset_18,USD,226.28,
2024-04-08,Asset_18,USD,225.13,
2024-04-09,Asset_18,USD,230.35,
2024-04-10,Asset_18,USD,232.02,
2024-04-11,Asset_18,USD,232.85,
2024-04-12,Asset_18,USD,233.05,
2024-04-15,Asset_18,USD,236.92,
2024-04-16,Asset_18,USD,237.58,
2024-04-17,ASSET_18 ,USD,248.33,
2024-04-18,Asset_18,USD,252.97,
2024-04-19,Asset_18,USD,257.88,
2024-04-22,Asset_18,usd,256.21,
2024-04-23,Asset_18,USD,251.08,
2024-04-24,Asset_18,USD,243.98,
2024-04-25,Asset_18,USD,241.27,
2024-04-26,Asset_18,USD,243.35,
2024-04-29,Asset_18,USD,234.95,
2024-04-30,Asset_18,USD,234.46,
2024-05-01,Asset_18,USD,237.76,
2024-05-02,Asset_18,USD,244.82,
2024-05-03,Asset_18,USD,238.55,
2024-05-06,ASSET_18 ,USD,240.0,
2024-05-07,Asset_18,USD,236.39,
2024-05-08,Asset_18,USD,239.2,
2024-05-09,Asset_18,USD,237.39,
2024-05-10,Asset_18,USD,235.73,
2024-05-13,Asset_18,USD,237.97,
2024-05-14,Asset_18,USD,237.74,
2024-05-15,Asset_18,USD,243.05,
2024-05-16,Asset_18,USD,251.84,
20240517,Asset_18,USD,248.57,
2024-05-20,Asset_18,USD,253.33,
2024-05-21,Asset_18,USD,252.1,
05/22/2024,Asset_18,USD,258.87,
2024-05-23,asset_18 ,USD,257.3,
2024-05-24,Asset_18,USD,268.91,
2024-05-27,Asset_18,USD,269.91,
2024-05-28,Asset_18,USD,274.24,
2024-05-29,Asset_18,USD,273.25,
2024-05-30,Asset_18,USD,267.39,
2024-05-31,asset_18 ,USD,273.5,
2024-06-03,Asset_18,USD,273.49,
2024-06-04,Asset_18,USD,277.43,
2024-06-05,asset_18 ,USD,277.93,
2024-06-06,Asset_18,USD,0.0,
2024-06-07,Asset_18,USD,288.47,
2024-06-10,Asset_18,USD,289.18,
2024-06-11,Asset_18,USD,294.32,
2024-06-12,ASSET_18,USD,308.07,
2024-06-13,asset_18 ,USD,322.47,
2024-06-14,Asset_18,USD,328.66,
2024-06-17,Asset_18,USD,330.41,
2024-06-18,Asset_18,USD,338.92,
2024-06-19,Asset_18,USD,337.43,
2024-06-20,asset_18,USD,327.4,
2024-06-21,Asset_18,USD,327.9,
2024-06-24,Asset_18,USD,323.8,
2024-06-25,Asset_18,USD,324.43,
2024-06-26,Asset_18,usd,325.49,
2024-06-27,Asset_18,USD,314.91,
2024-06-28,Asset_18,USD,307.85,
2024-01-01,Asset_19,CAD,97.19,
02-01-2024,Asset_19,CAD,99.23,
2024-01-03,Asset_19,CAD,98.25,
2024-01-04,asset_19,CAD,99.13,
2024-01-05,Asset_19,CAD,99.59,
2024-01-08,Asset_19,CAD,99.46,
2024-01-09,Asset_19,CAD,99.84,
2024-01-10,Asset_19,CAD,97.55,
01/11/2024,Asset_19,CAD,97.08,
2024-01-12,Asset_19,CAD,95.38,
2024-01-15,asset_19 ,CAD,96.43,
2024-01-16,Asset_19,CAD,93.83,
2024-01-17,Asset_19,CAD,92.74,
20240118,Asset_19,cad,93.9,
2024-01-19,Asset_19,CAD,92.13,
2024-01-22,Asset_19,cad,90.7,
20240123,Asset_19,CAD,-90.74,
2024-01-24,Asset_19,CAD,87.31,
2024-01-25,Asset_19,CAD,86.4,
2024-01-26,Asset_19,CAD,85.28,
01/29/2024,Asset_19,CAD,81.51,
2024-01-30,Asset_19,CAD,82.92,
2024-01-31,Asset_19,CAD,82.87,
20240201,Asset_19,CAD,83.43,
2024-02-02,Asset_19,CAD,83.53,
2024-02-05,Asset_19,CAD,82.46,
2024-02-06,Asset_19,CAD,81.15,
2024-02-07,Asset_19,CAD,79.53,
2024-02-08,Asset_19,CAD,77.49,
2024-02-09,Asset_19,CAD,80.14,
2024-02-12,Asset_19,CAD,79.27,
2024-02-13,Asset_19,CAD,78.98,
2024-02-14,Asset_19,CAD,79.06,
2024-02-15,asset_19 ,CAD,79.5,
2024-02-16,ASSET_19 ,CAD,82.05,
2024-02-19,Asset_19,CAD,81.62,
2024-02-20,Asset_19,CAD,82.78,
2024-02-21,Asset_19,CAD,83.74,
20240222,Asset_19,CAD,83.03,
2024-02-23,Asset_19,CAD,79.94,
2024-02-26,Asset_19,CAD,78.91,
2024-02-27,Asset_19,CAD,78.4,
2024-02-28,Asset_19,CAD,79.1,
2024-02-29,ASSET_19 ,CAD,79.11,
2024-03-01,Asset_19,cad,79.24,
2024-03-04,Asset_19,CAD,79.83,
2024-03-05,Asset_19,CAD,82.66,
2024-03-06,ASSET_19,CAD,83.79,
20240307,Asset_19,CAD,83.82,
2024-03-08,Asset_19,cad,87.09,
2024-03-11,Asset_19,CAD,,
2024-03-12,Asset_19,CAD,87.18,
2024-03-13,Asset_19,CAD,84.41,Check
2024-03-14,Asset_19,CAD,81.09,
2024-03-15,Asset_19,CAD,81.62,
2024-03-18,Asset_19,cad,82.33,
2024-03-19,asset_19 ,CAD,83.13,
2024-03-20,Asset_19,CAD,82.99,
2024-03-21,Asset_19,CAD,82.09,
20240322,Asset_19,CAD,83.78,
2024-03-25,Asset_19,CAD,82.97,
2024-03-26,Asset_19,CAD,81.94,
2024-03-27,Asset_19,CAD,82.47,
20240328,Asset_19,CAD,83.37,
29-03-2024,Asset_19,CAD,83.99,
2024-04-01,Asset_19,CAD,82.18,
2024-04-02,Asset_19,CAD,83.81,
2024-04-03,Asset_19,CAD,85.2,
2024-04-04,Asset_19,CAD,82.77,
2024-04-05,Asset_19,CAD,79.34,
2024-04-08,Asset_19,CAD,81.21,
2024-04-09,asset_19,CAD,0.0,
2024-04-10,Asset_19,CAD,82.26,
2024-04-11,Asset_19,CAD,82.12,
20240412,Asset_19,CAD,82.09,
2024-04-15,Asset_19,CAD,81.35,
2024-04-16,Asset_19,CAD,84.52,
2024-04-17,ASSET_19,CAD,84.64,
2024-04-18,Asset_19,CAD,84.57,
2024-04-19,Asset_19,CAD,84.52,
2024-04-22,Asset_19,cad,85.91,
2024-04-23,Asset_19,CAD,88.97,
2024-04-24,Asset_19,cad ,90.04,
2024-04-25,Asset_19,CAD,88.45,
2024-04-26,ASSET_19 ,CAD,88.03,
2024-04-29,Asset_19,CAD,90.17,
2024-04-30,Asset_19,CAD,90.46,
2024-05-01,Asset_19,CAD,91.48,
2024-05-02,Asset_19,CAD,89.31,
2024-05-03,Asset_19,CAD,85.36,
2024-05-06,Asset_19,CAD,83.89,
2024-05-07,Asset_19,CAD,86.81,
2024-05-08,asset_19,cad ,86.17,
2024-05-09,Asset_19,CAD,88.61,
2024-05-10,Asset_19,CAD,87.07,
13-05-2024,Asset_19,CAD,85.68,
2024-05-14,Asset_19,CAD,87.86,
2024-05-15,Asset_19,CAD,87.14,
2024-05-16,Asset_19,CAD,89.95,
17-05-2024,Asset_19,CAD,93.42,
2024-05-20,Asset_19,cad,95.09,
2024-05-21,Asset_19,CAD,94.57,
2024-05-22,Asset_19,CAD,94.1,
2024-05-23,Asset_19,CAD,95.25,
2024-05-24,Asset_19,cad ,94.58,
2024-05-27,Asset_19,CAD,94.02,
2024-05-28,Asset_19,CAD,96.26,
2024-05-29,Asset_19,CAD,95.16,
30-05-2024,Asset_19,CAD,95.41,
2024-05-31,asset_19 ,CAD,97.99,
2024-06-03,Asset_19,CAD,99.99,
2024-06-04,Asset_19,CAD,,
2024-06-05,Asset_19,CAD,97.28,
2024-06-06,Asset_19,CAD,99.36,
06/07/2024,Asset_19,CAD,101.46,
2024-06-10,Asset_19,CAD,100.31,
2024-06-11,Asset_19,CAD,105.7,
06/12/2024,asset_19,CAD,103.11,
2024-06-13,Asset_19,CAD,100.01,
2024-06-14,Asset_19,CAD,103.25,Check
2024-06-17,Asset_19,cad,105.16,
2024-06-18,ASSET_19,CAD,102.81,
2024-06-19,Asset_19,CAD,104.91,
2024-06-20,Asset_19,CAD,107.21,
2024-06-21,Asset_19,CAD,105.59,
2024-06-24,Asset_19,CAD,107.78,
2024-06-25,Asset_19,CAD,110.23,
2024-06-26,Asset_19,CAD,106.9,
2024-06-27,ASSET_19 ,CAD,107.39,
2024-06-28,Asset_19,CAD,105.28,
2024-01-01,Asset_20,USD,229.49,
2024-01-02,Asset_20,USD,231.65,
2024-01-03,Asset_20,USD,238.66,
2024-01-04,Asset_20,USD,240.13,
2024-01-05,Asset_20,USD,243.61,
2024-01-08,Asset_20,USD,239.19,
20240109,Asset_20,USD,229.03,
2024-01-10,Asset_20,USD,227.08,
2024-01-11,Asset_20,USD,229.34,Check
2024-01-12,Asset_20,USD,229.4,
2024-01-15,Asset_20,USD,230.54,
2024-01-16,Asset_20,USD,227.86,
2024-01-17,Asset_20,USD,225.35,
2024-01-18,Asset_20,USD,224.65,
2024-01-19,Asset_20,USD,219.94,
2024-01-22,Asset_20,USD,218.61,
2024-01-23,Asset_20,USD,,
2024-01-24,Asset_20,USD,218.48,
2024-01-25,Asset_20,USD ,222.12,
2024-01-26,Asset_20,USD,224.68,
2024-01-29,Asset_20,USD,,
2024-01-30,Asset_20,USD,215.33,
2024-01-31,Asset_20,USD,215.03,
2024-02-01,Asset_20,USD,218.34,
2024-02-02,Asset_20,USD,211.72,
2024-02-05,Asset_20,USD,209.08,
2024-02-06,Asset_20,USD,210.17,
2024-02-07,Asset_20,USD,218.67,
02/08/2024,ASSET_20 ,USD,216.62,
2024-02-09,Asset_20,USD,218.3,
2024-02-12,Asset_20,USD,218.55,
02/13/2024,asset_20 ,USD,214.43,Updated
2024-02-14,ASSET_20,USD,209.62,
2024-02-15,Asset_20,USD,206.18,
2024-02-16,Asset_20,USD,207.29,
2024-02-19,Asset_20,USD,219.15,
2024-02-20,Asset_20,USD,223.69,
2024-02-21,Asset_20,USD,232.02,
2024-02-22,Asset_20,USD,225.64,
02/23/2024,Asset_20,USD,224.77,
2024-02-26,Asset_20,USD,233.2,
2024-02-27,Asset_20,USD,233.56,
2024-02-28,Asset_20,USD,228.85,
2024-02-29,Asset_20,USD,231.71,
2024-03-01,Asset_20,USD,235.11,
04-03-2024,Asset_20,USD,238.39,
20240305,Asset_20,USD,232.0,
2024-03-06,Asset_20,USD,237.1,
2024-03-07,Asset_20,USD,232.36,
2024-03-08,Asset_20,USD,237.03,
2024-03-11,Asset_20,USD ,235.74,
2024-03-12,Asset_20,USD,234.45,
2024-03-13,Asset_20,USD,238.59,
2024-03-14,Asset_20,USD,226.89,
2024-03-15,Asset_20,USD,228.29,
2024-03-18,Asset_20,USD,228.01,
2024-03-19,Asset_20,USD,236.05,
2024-03-20,Asset_20,USD,232.48,
2024-03-21,Asset_20,USD,235.71,
2024-03-22,Asset_20,USD,239.54,
2024-03-25,Asset_20,USD,230.14,
03/26/2024,ASSET_20,USD,228.01,
27-03-2024,Asset_20,USD,231.57,
2024-03-28,Asset_20,USD,244.63,
2024-03-29,Asset_20,USD,250.71,
2024-04-01,Asset_20,USD,258.78,
20240402,ASSET_20,USD,268.02,
2024-04-03,Asset_20,USD,267.71,
2024-04-04,asset_20 ,USD,258.91,
2024-04-05,Asset_20,USD,255.24,
2024-04-08,Asset_20,USD,254.56,
2024-04-09,Asset_20,USD,251.93,
2024-04-10,Asset_20,USD,255.17,
2024-04-11,Asset_20,USD,247070.0,
2024-04-12,Asset_20,USD,246.55,
2024-04-15,Asset_20,USD,245.32,
2024-04-16,Asset_20,USD,256.18,
20240417,ASSET_20 ,USD,252.88,
2024-04-18,Asset_20,USD,252.74,
2024-04-19,Asset_20,usd ,239.59,
2024-04-22,Asset_20,USD,240.98,
2024-04-23,Asset_20,USD,239.15,
04/24/2024,Asset_20,USD,233.66,
2024-04-25,Asset_20,USD,232.29,
26-04-2024,Asset_20,USD,242.97,
2024-04-29,Asset_20,USD,242.94,
2024-04-30,Asset_20,USD,234.5,
2024-05-01,Asset_20,USD,233.24,
2024-05-02,Asset_20,USD,233.91,
2024-05-03,Asset_20,USD,239.34,
2024-05-06,Asset_20,USD,241.97,
2024-05-07,Asset_20,USD,242.11,
2024-05-08,Asset_20,USD,246.6,
2024-05-09,Asset_20,USD,251.38,
2024-05-10,Asset_20,USD,249.55,
2024-05-13,Asset_20,USD,251.79,
20240514,Asset_20,USD,249.19,
2024-05-15,Asset_20,usd ,249.11,
2024-05-16,Asset_20,USD,249.21,
2024-05-17,Asset_20,USD,246.46,
2024-05-20,Asset_20,USD,242.01,
2024-05-21,Asset_20,USD,241.64,
05/22/2024,Asset_20,USD,235.16,
2024-05-23,asset_20,USD,238.34,
2024-05-24,Asset_20,USD,244.91,
2024-05-27,ASSET_20 ,USD,237.87,
2024-05-28,Asset_20,USD,237.89,
2024-05-29,Asset_20,USD,236.37,
2024-05-30,Asset_20,USD,239.62,
05/31/2024,Asset_20,USD,240.71,
2024-06-03,Asset_20,USD,236.32,
2024-06-04,Asset_20,USD,234.4,
2024-06-05,Asset_20,USD,238.27,
2024-06-06,ASSET_20 ,USD,239.19,
2024-06-07,Asset_20,USD,239.75,
2024-06-10,Asset_20,USD,239.79,
2024-06-11,Asset_20,USD,243.42,
2024-06-12,Asset_20,USD,248.27,
2024-06-13,Asset_20,USD,240.13,
2024-06-14,Asset_20,USD,238.13,
2024-06-17,Asset_20,USD,240.28,
2024-06-18,Asset_20,USD,236.19,
06/19/2024,Asset_20,USD,233.41,
2024-06-20,Asset_20,USD,225.86,
06/21/2024,Asset_20,USD,222.52,
2024-06-24,Asset_20,USD,227.77,
2024-06-25,Asset_20,USD,230.07,
2024-06-26,Asset_20,USD,227.88,
2024-06-27,Asset_20,USD,230.34,
2024-06-28,Asset_20,USD,231.14,
2024-01-01,Asset_21,EUR,97.97,
2024-01-02,Asset_21,EUR,97.96,
20240103,Asset_21,EUR,99.91,
2024-01-04,Asset_21,EUR,101.73,
2024-01-05,Asset_21,eur,102.78,
2024-01-08,ASSET_21,EUR,101.08,
2024-01-09,Asset_21,EUR,100.97,
2024-01-10,Asset_21,EUR,103.47,
2024-01-11,Asset_21,EUR,105.02,
2024-01-12,Asset_21,EUR,107290.0,
2024-01-15,Asset_21,EUR,107.53,
2024-01-16,Asset_21,EUR,106.58,
2024-01-17,Asset_21,EUR,104.35,
01/18/2024,Asset_21,EUR,104.39,
2024-01-19,Asset_21,EUR,104.65,
2024-01-22,Asset_21,EUR,108.16,
2024-01-23,Asset_21,EUR,,
2024-01-24,ASSET_21 ,EUR,109.65,
2024-01-25,Asset_21,EUR,109.77,
2024-01-26,ASSET_21 ,EUR,110.89,
2024-01-29,Asset_21,EUR,113.36,
2024-01-30,Asset_21,EUR,110.56,
2024-01-31,Asset_21,EUR,108.12,
2024-02-01,Asset_21,EUR,106.79,
2024-02-02,Asset_21,eur ,106.53,
2024-02-05,Asset_21,EUR,106.84,
2024-02-06,Asset_21,EUR,105.86,
2024-02-07,Asset_21,EUR,102.94,
2024-02-08,Asset_21,EUR,105.6,
2024-02-09,Asset_21,EUR,106.45,
02/12/2024,Asset_21,EUR,112.73,
2024-02-13,Asset_21,EUR,110.2,
2024-02-14,Asset_21,EUR,107.98,
2024-02-15,Asset_21,EUR,107.26,
20240216,Asset_21,EUR,107.81,
2024-02-19,Asset_21,EUR,110.0,
2024-02-20,Asset_21,eur,108.71,
2024-02-21,ASSET_21,EUR,108.38,
2024-02-22,Asset_21,EUR,108.56,
2024-02-23,Asset_21,EUR,110.21,
2024-02-26,Asset_21,EUR,110.81,
2024-02-27,Asset_21,EUR,115.18,
2024-02-28,Asset_21,EUR,115.43,
2024-02-29,Asset_21,EUR,116.19,
2024-03-01,Asset_21,EUR,,
20240304,Asset_21,EUR,120.05,
2024-03-05,Asset_21,EUR,119.8,
2024-03-06,Asset_21,EUR,122.14,
2024-03-07,Asset_21,EUR,124.58,
2024-03-08,Asset_21,EUR,129.58,
03/11/2024,Asset_21,EUR,133.53,
2024-03-12,ASSET_21 ,EUR,135.05,
2024-03-13,Asset_21,EUR,134.47,
2024-03-14,Asset_21,EUR,134.33,
2024-03-15,Asset_21,EUR,134.1,
2024-03-18,Asset_21,EUR,132.55,
20240319,Asset_21,EUR,135.1,
2024-03-20,Asset_21,EUR,140.01,
2024-03-21,Asset_21,EUR,141.95,
2024-03-22,Asset_21,EUR,144.98,
2024-03-25,Asset_21,EUR,141.96,
2024-03-26,asset_21,EUR,145.36,
20240327,Asset_21,EUR,146900.0,
2024-03-28,Asset_21,EUR,145.69,
2024-03-29,Asset_21,EUR,143.04,
2024-04-01,Asset_21,eur,144.95,
2024-04-02,Asset_21,EUR,146.88,
20240403,Asset_21,EUR,142.75,
2024-04-04,Asset_21,EUR,139.91,
2024-04-05,Asset_21,EUR,137.41,
2024-04-08,asset_21,EUR,137.52,
2024-04-09,Asset_21,EUR,136.89,
2024-04-10,ASSET_21 ,EUR,139.0,
2024-04-11,Asset_21,EUR,140.51,
2024-04-12,Asset_21,EUR,136.82,
2024-04-15,Asset_21,EUR,136.75,
2024-04-16,Asset_21,EUR,141.81,
2024-04-17,Asset_21,EUR,140.79,
2024-04-18,Asset_21,EUR,136.21,
2024-04-19,Asset_21,EUR,134.76,
2024-04-22,Asset_21,EUR,135.93,
20240423,Asset_21,EUR,135.59,
2024-04-24,Asset_21,EUR,134.38,
2024-04-25,Asset_21,EUR,131.64,
2024-04-26,Asset_21,EUR,134.5,
2024-04-29,Asset_21,EUR,133.45,
2024-04-30,Asset_21,EUR,134.11,Check
2024-05-01,Asset_21,EUR,133.35,
2024-05-02,Asset_21,EUR,135.63,
2024-05-03,Asset_21,EUR,135.42,
2024-05-06,Asset_21,eur ,133.5,
2024-05-07,Asset_21,EUR,128.5,
20240508,Asset_21,EUR,127.02,
09-05-2024,Asset_21,EUR,121.61,
2024-05-10,Asset_21,EUR,123.27,
2024-05-13,Asset_21,EUR,123.21,
2024-05-14,Asset_21,EUR,123.98,
2024-05-15,Asset_21,EUR,123.18,
2024-05-16,Asset_21,EUR,121.35,
2024-05-17,Asset_21,EUR,123.85,
2024-05-20,Asset_21,EUR,121.84,
2024-05-21,Asset_21,EUR,120.77,
2024-05-22,Asset_21,eur,124.34,
2024-05-23,Asset_21,EUR,125.19,
2024-05-24,Asset_21,EUR,124.72,
2024-05-27,Asset_21,EUR,124.76,
05/28/2024,Asset_21,EUR,125.91,
2024-05-29,Asset_21,eur ,128.45,
2024-05-30,Asset_21,EUR,129.67,
2024-05-31,Asset_21,EUR,125.42,
2024-06-03,Asset_21,EUR,122.84,
2024-06-04,Asset_21,EUR,120.05,
2024-06-05,Asset_21,EUR,122.61,
2024-06-06,Asset_21,EUR,125.33,
2024-06-07,Asset_21,EUR,124.92,
2024-06-10,Asset_21,EUR,120.92,
2024-06-11,Asset_21,EUR,116.46,
2024-06-12,asset_21 ,EUR,116.19,
2024-06-13,Asset_21,EUR,117.68,
06/14/2024,Asset_21,EUR,118.16,
2024-06-17,Asset_21,EUR,115.79,
2024-06-18,Asset_21,EUR,117.89,
2024-06-19,Asset_21,EUR,118.95,
2024-06-20,ASSET_21 ,EUR,118.38,
2024-06-21,Asset_21,EUR,118.87,
2024-06-24,Asset_21,EUR,119.38,
2024-06-25,Asset_21,EUR,118.53,
2024-06-26,Asset_21,EUR,118.97,
20240627,Asset_21,EUR,120.63,
2024-06-28,Asset_21,EUR,118.03,
2024-01-01,Asset_22,CHF,249.77,
2024-01-02,Asset_22,CHF,247.11,
2024-01-03,Asset_22,CHF,244.97,
2024-01-04,Asset_22,CHF,245.78,
2024-01-05,Asset_22,CHF,248.08,
2024-01-08,Asset_22,CHF,251.45,
2024-01-09,Asset_22,CHF,252.6,
2024-01-10,Asset_22,CHF,254.78,
2024-01-11,Asset_22,CHF,262.41,
2024-01-12,Asset_22,chf,263.47,
2024-01-15,Asset_22,CHF,269.15,
2024-01-16,asset_22,CHF,275.15,
2024-01-17,Asset_22,CHF,270.35,
2024-01-18,Asset_22,CHF,266.11,
2024-01-19,asset_22,CHF,271.14,
2024-01-22,Asset_22,CHF,269.58,
2024-01-23,Asset_22,CHF,281.1,
2024-01-24,Asset_22,CHF,287.4,
2024-01-25,Asset_22,CHF,286.26,
2024-01-26,Asset_22,CHF,284.96,
2024-01-29,Asset_22,CHF,278.98,Updated
2024-01-30,Asset_22,CHF,275.41,
2024-01-31,Asset_22,CHF,273.01,
2024-02-01,Asset_22,CHF,270.16,
20240202,Asset_22,CHF,278.28,
2024-02-05,Asset_22,chf ,284.2,
2024-02-06,Asset_22,CHF,285.76,
2024-02-07,Asset_22,CHF,291.28,
02/08/2024,asset_22 ,CHF,293.04,
2024-02-09,Asset_22,CHF,295.54,
2024-02-12,Asset_22,CHF,296.15,
2024-02-13,asset_22 ,CHF,287.7,
2024-02-14,asset_22,CHF,277.62,
2024-02-15,ASSET_22 ,CHF,284.17,
2024-02-16,Asset_22,CHF,275.72,
2024-02-19,Asset_22,CHF,281.41,
2024-02-20,Asset_22,CHF,291.53,
20240221,asset_22,CHF,296.25,
2024-02-22,Asset_22,CHF,298.66,
2024-02-23,Asset_22,CHF,289.95,
2024-02-26,Asset_22,CHF,296.17,
2024-02-27,ASSET_22 ,CHF,296.98,
2024-02-28,Asset_22,CHF,310.3,
2024-02-29,Asset_22,CHF,311.87,
2024-03-01,Asset_22,CHF,320.45,
2024-03-04,Asset_22,CHF,322.98,
2024-03-05,Asset_22,CHF,321.57,
03/06/2024,Asset_22,CHF,312.8,
2024-03-07,Asset_22,CHF,298.05,Updated
2024-03-08,Asset_22,CHF,295.86,
2024-03-11,Asset_22,CHF,305.78,
20240312,Asset_22,CHF,306.33,
2024-03-13,Asset_22,CHF,313.38,
14-03-2024,Asset_22,CHF,0.0,
15-03-2024,Asset_22,CHF,327.59,
2024-03-18,Asset_22,CHF,336.29,
2024-03-19,Asset_22,CHF,339.5,
2024-03-20,Asset_22,CHF,332.8,
2024-03-21,Asset_22,CHF,335.28,
2024-03-22,Asset_22,CHF,338.26,
03/25/2024,Asset_22,CHF,339.5,
2024-03-26,Asset_22,CHF,349.54,
2024-03-27,asset_22 ,CHF,362.42,
2024-03-28,Asset_22,CHF,354.03,
2024-03-29,Asset_22,CHF,350.87,
2024-04-01,Asset_22,CHF,356.81,
2024-04-02,Asset_22,CHF,368.73,
2024-04-03,Asset_22,CHF,366.66,
2024-04-04,Asset_22,CHF,356.42,
2024-04-05,Asset_22,CHF,351.8,
2024-04-08,Asset_22,CHF,348.57,
2024-04-09,Asset_22,CHF,348.72,
2024-04-10,Asset_22,CHF,346.86,
20240411,Asset_22,CHF,352.05,
2024-04-12,ASSET_22 ,CHF,0.0,
2024-04-15,Asset_22,CHF,353.48,
2024-04-16,Asset_22,CHF,341.39,
2024-04-17,Asset_22,CHF,331.68,
2024-04-18,Asset_22,CHF,346.61,
2024-04-19,Asset_22,CHF,340.54,
2024-04-22,Asset_22,CHF,322.98,
2024-04-23,Asset_22,CHF,315.14,
2024-04-24,Asset_22,CHF,314.59,
2024-04-25,Asset_22,CHF,313.25,
2024-04-26,Asset_22,CHF,310.78,Updated
2024-04-29,Asset_22,CHF,317.02,
2024-04-30,Asset_22,CHF,317.14,
2024-05-01,Asset_22,CHF,321.44,
20240502,Asset_22,CHF,316.36,
2024-05-03,Asset_22,CHF,304.68,
2024-05-06,Asset_22,CHF,304.22,
2024-05-07,Asset_22,CHF ,306.87,
2024-05-08,Asset_22,CHF,313.29,
05/09/2024,Asset_22,CHF,314.07,
10-05-2024,Asset_22,chf,314.99,
2024-05-13,Asset_22,CHF,326.75,
2024-05-14,asset_22,CHF,314.91,
05/15/2024,Asset_22,CHF,322.39,
2024-05-16,Asset_22,CHF,317.62,
2024-05-17,Asset_22,CHF,311.42,
2024-05-20,Asset_22,CHF,311.17,
2024-05-21,Asset_22,CHF,317.15,
2024-05-22,Asset_22,CHF,318.36,
2024-05-23,asset_22,CHF,319.75,
2024-05-24,Asset_22,CHF,326.98,
2024-05-27,Asset_22,CHF,326.94,
2024-05-28,asset_22 ,CHF,329.09,
2024-05-29,Asset_22,CHF,330.04,
2024-05-30,Asset_22,CHF,330.68,
2024-05-31,Asset_22,CHF,333.95,
20240603,Asset_22,CHF,344.16,
2024-06-04,Asset_22,CHF,351.43,
2024-06-05,Asset_22,chf,363.5,
2024-06-06,Asset_22,CHF,363.59,
2024-06-07,asset_22 ,CHF,367.53,
2024-06-10,Asset_22,CHF,366.75,
11-06-2024,Asset_22,CHF,369.63,
2024-06-12,Asset_22,CHF,374.01,
2024-06-13,Asset_22,CHF,368.74,
2024-06-14,Asset_22,CHF,363.01,
2024-06-17,asset_22,CHF,362.91,
2024-06-18,Asset_22,CHF,378.04,
2024-06-19,Asset_22,CHF ,377.83,
2024-06-20,Asset_22,CHF,378.39,
2024-06-21,Asset_22,CHF,389.84,
2024-06-24,Asset_22,CHF,387.61,
2024-06-25,Asset_22,CHF,399.37,
2024-06-26,Asset_22,CHF,405.21,
2024-06-27,Asset_22,CHF,402.51,
2024-06-28,Asset_22,CHF,409.83,
2024-01-01,Asset_23,CAD,99.55,
2024-01-02,Asset_23,CAD,99.29,
2024-01-03,Asset_23,CAD,102.45,
2024-01-04,Asset_23,CAD,101.76,
2024-01-05,Asset_23,CAD,101.82,
2024-01-08,Asset_23,CAD,103.32,
2024-01-09,Asset_23,CAD,104.34,
2024-01-10,Asset_23,CAD,103.81,
2024-01-11,Asset_23,CAD,,
2024-01-12,Asset_23,CAD,103.39,
2024-01-15,Asset_23,CAD,104.78,
2024-01-16,Asset_23,CAD,102.43,
2024-01-17,Asset_23,CAD,103.26,
2024-01-18,Asset_23,CAD,103.39,
2024-01-19,Asset_23,CAD,102.88,
2024-01-22,Asset_23,cad,107.47,
2024-01-23,Asset_23,CAD,104.18,
2024-01-24,Asset_23,CAD,106.24,
2024-01-25,Asset_23,CAD,103.76,
01/26/2024,asset_23,CAD,106.79,
2024-01-29,Asset_23,CAD,105.12,
2024-01-30,Asset_23,CAD,104.06,
01/31/2024,Asset_23,CAD,100.89,
2024-02-01,asset_23 ,CAD,100.11,
2024-02-02,Asset_23,CAD,100.02,
2024-02-05,Asset_23,CAD,100.4,
2024-02-06,Asset_23,CAD,100.19,
07-02-2024,Asset_23,CAD,100.87,
2024-02-08,Asset_23,CAD,103.19,
2024-02-09,Asset_23,cad,103.12,
2024-02-12,Asset_23,CAD,103.82,
2024-02-13,Asset_23,CAD,99.89,
2024-02-14,Asset_23,CAD,97.15,
2024-02-15,Asset_23,CAD,95.21,
2024-02-16,Asset_23,CAD,94.66,
2024-02-19,Asset_23,CAD,95.93,
2024-02-20,Asset_23,CAD,98.34,
2024-02-21,Asset_23,CAD,97.51,
02/22/2024,Asset_23,CAD,97.57,
2024-02-23,Asset_23,CAD,98.9,
2024-02-26,Asset_23,CAD,99.46,
2024-02-27,Asset_23,CAD,97.77,
2024-02-28,Asset_23,CAD,100.8,
2024-02-29,Asset_23,CAD,98.6,
20240301,Asset_23,CAD,97.72,
2024-03-04,Asset_23,CAD,99.77,
2024-03-05,Asset_23,CAD,99.79,
20240306,Asset_23,CAD ,99.47,
2024-03-07,Asset_23,CAD,96.93,
2024-03-08,Asset_23,CAD,97.75,
2024-03-11,Asset_23,CAD,98.51,
